iter	MAE
3255	133.7315155
3256	133.7314764
3257	133.7314375
3258	133.7313988
3259	133.7313603
3260	133.7313221
3261	133.7312841
3262	133.7312463
3263	133.7312086
3264	133.7311712
3265	133.7311339
3266	133.7310969
3267	133.73106
3268	133.7310233
3269	133.7309868
3270	133.7309504
3271	133.7309143
3272	133.7308783
3273	133.7308425
3274	133.7308069
3275	133.7307715
3276	133.7307362
3277	133.7306972
3278	133.7306623
3279	133.7306276
3280	133.730593
3281	133.7305586
3282	133.7305244
3283	133.7304904
3284	133.7304565
3285	133.7304228
3286	133.7303893
3287	133.7303559
3288	133.7303227
3289	133.7302897
3290	133.7302569
3291	133.7302242
3292	133.7301917
3293	133.7301554
3294	133.7301232
3295	133.7300873
3296	133.7300554
3297	133.7300237
3298	133.7299921
3299	133.7299607
3300	133.7299295
3301	133.7298984
3302	133.7298674
3303	133.7298367
3304	133.729806
3305	133.7297756
3306	133.7297453
3307	133.7297151
3308	133.7296851
3309	133.7296552
3310	133.7294981
3311	133.7294685
3312	133.7294391
3313	133.7294098
3314	133.7293807
3315	133.7293517
3316	133.7293229
3317	133.7292942
3318	133.7292657
3319	133.7292372
3320	133.729209
3321	133.7291809
3322	133.7291529
3323	133.729125
3324	133.7290973
3325	133.7290698
3326	133.7290423
3327	133.729015
3328	133.7289879
3329	133.7289609
3330	133.728934
3331	133.7289072
3332	133.7288807
3333	133.7288542
3334	133.7288278
3335	133.7288016
3336	133.7287755
3337	133.7287496
3338	133.7287237
3339	133.728698
3340	133.7286725
3341	133.728647
3342	133.7286217
3343	133.7285965
3344	133.7285715
3345	133.7285465
3346	133.7285217
3347	133.728497
3348	133.7284725
3349	133.728448
3350	133.7284237
3351	133.7283995
3352	133.7283755
3353	133.7283515
3354	133.7282061
3355	133.7281824
3356	133.7281588
3357	133.7281354
3358	133.7281121
3359	133.7280889
3360	133.7280658
3361	133.728043
3362	133.728004
3363	133.7279813
3364	133.7279586
3365	133.7279361
3366	133.7279137
3367	133.7278914
3368	133.7278693
3369	133.7278472
3370	133.7278215
3371	133.7277996
3372	133.7277779
3373	133.7277563
3374	133.7277347
3375	133.7277133
3376	133.727692
3377	133.7276708
3378	133.7276498
3379	133.7276288
3380	133.727608
3381	133.7275872
3382	133.7275666
3383	133.7275333
3384	133.7275001
3385	133.727467
3386	133.7274342
3387	133.7274141
3388	133.7273815
3389	133.727349
3390	133.7273167
3391	133.7272846
3392	133.7272651
3393	133.7272332
3394	133.7272015
3395	133.7271699
3396	133.7271386
3397	133.7271073
3398	133.7270884
3399	133.7270574
3400	133.7270265
3401	133.7269959
3402	133.7269654
3403	133.7269469
3404	133.7269166
3405	133.7268864
3406	133.7268565
3407	133.7268266
3408	133.7268085
3409	133.7267906
3410	133.726761
3411	133.7267317
3412	133.7267025
3413	133.7266734
3414	133.7266446
3415	133.7266271
3416	133.7265984
3417	133.7265699
3418	133.7265415
3419	133.7265133
3420	133.7264963
3421	133.7264682
3422	133.7264403
3423	133.7264126
3424	133.726385
3425	133.7263684
3426	133.726341
3427	133.7263138
3428	133.7262867
3429	133.7262704
3430	133.7262435
3431	133.7262168
3432	133.7261901
3433	133.7261636
3434	133.7261478
3435	133.7261215
3436	133.7260953
3437	133.7260693
3438	133.7260435
3439	133.726028
3440	133.7260023
3441	133.7259767
3442	133.7259513
3443	133.7259362
3444	133.7259109
3445	133.7258858
3446	133.7258609
3447	133.725836
3448	133.7258212
3449	133.7257966
3450	133.725772
3451	133.7257476
3452	133.7257332
3453	133.725709
3454	133.7256849
3455	133.725661
3456	133.7256372
3457	133.725623
3458	133.7255994
3459	133.7255759
3460	133.725562
3461	133.7255386
3462	133.7255154
3463	133.7254923
3464	133.7254693
3465	133.7254558
3466	133.725433
3467	133.7254103
3468	133.7253877
3469	133.7253744
3470	133.725352
3471	133.7253297
3472	133.7253076
3473	133.7252945
3474	133.7252725
3475	133.7252507
3476	133.7252289
3477	133.7252161
3478	133.7251945
3479	133.725173
3480	133.7251516
3481	133.725139
3482	133.7251265
3483	133.7251054
3484	133.7250843
3485	133.7250634
3486	133.7250512
3487	133.7250304
3488	133.7250097
3489	133.7249892
3490	133.7249771
3491	133.7249652
3492	133.7249448
3493	133.7249246
3494	133.7249044
3495	133.7248927
3496	133.7248728
3497	133.7248529
3498	133.7248331
3499	133.7248216
3500	133.724802
3501	133.7247825
3502	133.7247712
3503	133.7247518
3504	133.7247325
3505	133.7247133
3506	133.7247023
3507	133.7246833
3508	133.7246644
3509	133.7246535
3510	133.7246347
3511	133.724616
3512	133.7245974
3513	133.7245868
3514	133.7245683
3515	133.72455
3516	133.7245395
3517	133.7245213
3518	133.7245032
3519	133.7244852
3520	133.7244748
3521	133.724457
3522	133.7244392
3523	133.724429
3524	133.7244114
3525	133.7243938
3526	133.7243838
3527	133.7243664
3528	133.724349
3529	133.7243318
3530	133.724322
3531	133.7243049
3532	133.7242879
3533	133.7242782
3534	133.7242613
3535	133.7242445
3536	133.724235
3537	133.7242183
3538	133.7242017
3539	133.7241852
3540	133.7241759
3541	133.7241595
3542	133.7241432
3543	133.7241339
3544	133.7241247
3545	133.7241086
3546	133.7240926
3547	133.7240836
3548	133.7240676
3549	133.7240587
3550	133.7240429
3551	133.7240272
3552	133.7240116
3553	133.7240029
3554	133.7239942
3555	133.7239788
3556	133.7239634
3557	133.7239547
3558	133.7239461
3559	133.7239377
3560	133.7239225
3561	133.7239074
3562	133.7238953
3563	133.7238803
3564	133.7238654
3565	133.7238572
3566	133.7238424
3567	133.7238342
3568	133.7238195
3569	133.7238049
3570	133.7237904
3571	133.7237823
3572	133.7237744
3573	133.72376
3574	133.7237522
3575	133.7237379
3576	133.7237237
3577	133.7237159
3578	133.7237018
3579	133.7236878
3580	133.7236802
3581	133.7236663
3582	133.7236524
3583	133.7236449
3584	133.7236312
3585	133.7236175
3586	133.72361
3587	133.7236026
3588	133.7235891
3589	133.7235818
3590	133.7235684
3591	133.723555
3592	133.7235441
3593	133.7235309
3594	133.7235238
3595	133.7235106
3596	133.7234975
3597	133.7234845
3598	133.7234775
3599	133.7234646
3600	133.7234577
3601	133.7234449
3602	133.7234321
3603	133.7234253
3604	133.7234127
3605	133.7234059
3606	133.7233934
3607	133.7233809
3608	133.7233742
3609	133.7233618
3610	133.7233553
3611	133.7233429
3612	133.7233365
3613	133.7233242
3614	133.7233121
3615	133.7233057
3616	133.7232937
3617	133.7232817
3618	133.7232754
3619	133.7232635
3620	133.7232572
3621	133.7232454
3622	133.7232337
3623	133.7232275
3624	133.7232158
3625	133.7232098
3626	133.7231982
3627	133.7231867
3628	133.7231807
3629	133.7231692
3630	133.7231633
3631	133.723152
3632	133.7231461
3633	133.7231348
3634	133.7231289
3635	133.7231231
3636	133.723112
3637	133.7231009
3638	133.7230952
3639	133.7230842
3640	133.7230785
3641	133.7230676
3642	133.7230567
3643	133.7230512
3644	133.7230404
3645	133.7230349
3646	133.7230294
3647	133.7230187
3648	133.7230081
3649	133.7229975
3650	133.7229921
3651	133.7229867
3652	133.7229814
3653	133.722971
3654	133.7229606
3655	133.7229552
3656	133.72295
3657	133.7229397
3658	133.7229346
3659	133.7229244
3660	133.7229193
3661	133.7229091
3662	133.7229041
3663	133.722894
3664	133.722889
3665	133.722879
3666	133.7228691
3667	133.7228642
3668	133.7228543
3669	133.7228494
3670	133.7228396
3671	133.7228348
3672	133.7228251
3673	133.7228203
3674	133.7228107
3675	133.7228011
3676	133.7227964
3677	133.7227869
3678	133.7227822
3679	133.7227727
3680	133.722768
3681	133.7227597
3682	133.7227503
3683	133.7227458
3684	133.7227365
3685	133.7227319
3686	133.7227274
3687	133.7227182
3688	133.7227137
3689	133.7227092
3690	133.7227001
3691	133.7226958
3692	133.7226867
3693	133.7226824
3694	133.7226735
3695	133.7226692
3696	133.7226603
3697	133.7226561
3698	133.7226473
3699	133.7226431
3700	133.722639
3701	133.7226302
3702	133.7226215
3703	133.7226174
3704	133.7226088
3705	133.7226048
3706	133.7226007
3707	133.7225922
3708	133.7225837
3709	133.7225797
3710	133.7225713
3711	133.7225673
3712	133.7225633
3713	133.7225595
3714	133.7225511
3715	133.7225428
3716	133.722539
3717	133.7225352
3718	133.722527
3719	133.7225232
3720	133.722515
3721	133.7225113
3722	133.7225032
3723	133.7224995
3724	133.7224915
3725	133.7224878
3726	133.7224842
3727	133.7224762
3728	133.7224726
3729	133.7224647
3730	133.7224611
3731	133.7224533
3732	133.7224497
3733	133.7224419
3734	133.7224384
3735	133.7224307
3736	133.7224272
3737	133.7224196
3738	133.7224161
3739	133.7224127
3740	133.7224051
3741	133.7224017
3742	133.7223942
3743	133.7223908
3744	133.7223875
3745	133.72238
3746	133.7223767
3747	133.7223693
3748	133.722366
3749	133.7223586
3750	133.7223554
3751	133.7223481
3752	133.7223449
3753	133.7223376
3754	133.7223345
3755	133.7223273
3756	133.722324
3757	133.7223209
3758	133.7223177
3759	133.7223106
3760	133.7223075
3761	133.7223045
3762	133.7222974
3763	133.7222944
3764	133.7222874
3765	133.7222842
3766	133.7222812
3767	133.7222783
3768	133.7222713
3769	133.7222684
3770	133.7222615
3771	133.7222586
3772	133.7222518
3773	133.7222489
3774	133.722246
3775	133.7222432
3776	133.7222364
3777	133.7222297
3778	133.7222269
3779	133.7222241
3780	133.7222174
3781	133.7222146
3782	133.722208
3783	133.7222053
3784	133.7222026
3785	133.722196
3786	133.7221933
3787	133.7221906
3788	133.7221841
3789	133.7221813
3790	133.7221787
3791	133.7221723
3792	133.7221696
3793	133.722167
3794	133.7221607
3795	133.7221581
3796	133.7221517
3797	133.7221492
3798	133.7221466
3799	133.7221404
3800	133.7221378
3801	133.7221353
3802	133.7221291
3803	133.7221266
3804	133.7221242
3805	133.722118
3806	133.7221119
3807	133.7221094
3808	133.722107
3809	133.7221046
3810	133.7221022
3811	133.7220962
3812	133.7220938
3813	133.7220914
3814	133.7220854
3815	133.7220831
3816	133.7220771
3817	133.7220748
3818	133.7220689
3819	133.7220666
3820	133.7220643
3821	133.7220585
3822	133.7220562
3823	133.722054
3824	133.7220517
3825	133.7220461
3826	133.722044
3827	133.7220419
3828	133.7220363
3829	133.7220343
3830	133.7220323
3831	133.7220267
3832	133.7220246
3833	133.7220226
3834	133.7220206
3835	133.7220186
3836	133.7220131
3837	133.7220112
3838	133.7220057
3839	133.7220038
3840	133.7220018
3841	133.7219964
3842	133.7219945
3843	133.7219927
3844	133.7219908
3845	133.721989
3846	133.7219837
3847	133.7219819
3848	133.7219801
3849	133.7219783
3850	133.721973
3851	133.7219713
3852	133.7219661
3853	133.7219609
3854	133.7219591
3855	133.7219574
3856	133.7219556
3857	133.7219539
3858	133.7219522
3859	133.7219471
3860	133.721942
3861	133.7219403
3862	133.7219386
3863	133.721937
3864	133.7219353
3865	133.7219303
3866	133.7219286
3867	133.721927
3868	133.7219253
3869	133.7219237
3870	133.7219221
3871	133.7219205
3872	133.7219155
3873	133.721914
3874	133.7219124
3875	133.7219075
3876	133.7219059
3877	133.7219043
3878	133.7219028
3879	133.7218979
3880	133.7218931
3881	133.7218915
3882	133.7218867
3883	133.7218852
3884	133.7218837
3885	133.7218789
3886	133.7218774
3887	133.721876
3888	133.7218745
3889	133.721873
3890	133.7218716
3891	133.7218701
3892	133.7218687
3893	133.7218672
3894	133.7218658
3895	133.7218611
3896	133.7218597
3897	133.721855
3898	133.7218504
3899	133.721849
3900	133.7218476
3901	133.7218462
3902	133.7218449
3903	133.7218435
3904	133.7218422
3905	133.7218376
3906	133.7218362
3907	133.7218349
3908	133.7218304
3909	133.721829
3910	133.7218277
3911	133.7218264
3912	133.7218251
3913	133.7218206
3914	133.7218193
3915	133.721818
3916	133.7218168
3917	133.7218123
3918	133.721811
3919	133.7218098
3920	133.7218085
3921	133.7218073
3922	133.7218029
3923	133.7218017
3924	133.7218004
3925	133.7217992
3926	133.7217948
3927	133.7217936
3928	133.7217924
3929	133.7217881
3930	133.7217869
3931	133.7217857
3932	133.7217845
3933	133.7217834
3934	133.7217791
3935	133.7217748
3936	133.7217737
3937	133.7217694
3938	133.7217683
3939	133.7217671
3940	133.721766
3941	133.7217649
3942	133.7217638
3943	133.7217627
3944	133.7217615
3945	133.7217604
3946	133.7217593
3947	133.7217552
3948	133.721751
3949	133.7217469
3950	133.7217458
3951	133.7217448
3952	133.7217437
3953	133.7217426
3954	133.7217416
3955	133.7217405
3956	133.7217395
3957	133.7217384
3958	133.7217374
3959	133.7217333
3960	133.7217323
3961	133.7217313
3962	133.7217303
3963	133.7217293
3964	133.7217283
3965	133.7217243
3966	133.7217233
3967	133.7217223
3968	133.7217183
3969	133.7217173
3970	133.7217163
3971	133.7217154
3972	133.7217144
3973	133.7217135
3974	133.7217125
3975	133.7217086
3976	133.7217076
3977	133.7217067
3978	133.7217057
3979	133.7217048
3980	133.7217039
3981	133.721703
3982	133.7216991
3983	133.7216952
3984	133.7216943
3985	133.7216934
3986	133.7216925
3987	133.7216916
3988	133.7216907
3989	133.7216898
3990	133.7216889
3991	133.7216881
3992	133.7216843
3993	133.7216834
3994	133.7216796
3995	133.7216787
3996	133.7216779
3997	133.721677
3998	133.7216762
3999	133.7216753
4000	133.7216745
4001	133.7216737
4002	133.7216728
4003	133.721672
4004	133.7216683
4005	133.7216646
4006	133.7216609
4007	133.7216601
4008	133.7216593
4009	133.7216585
4010	133.7216577
4011	133.7216569
4012	133.7216561
4013	133.7216553
4014	133.7216545
4015	133.7216537
4016	133.7216501
4017	133.7216493
4018	133.7216486
4019	133.7216478
4020	133.721647
4021	133.7216463
4022	133.7216455
4023	133.7216448
4024	133.7216412
4025	133.7216405
4026	133.7216369
4027	133.7216361
4028	133.7216354
4029	133.7216319
4030	133.7216312
4031	133.7216304
4032	133.7216297
4033	133.721629
4034	133.7216283
4035	133.7216276
4036	133.7216269
4037	133.7216262
4038	133.7216255
4039	133.7216248
4040	133.7216213
4041	133.7216206
4042	133.72162
4043	133.7216193
4044	133.7216186
4045	133.7216179
4046	133.7216173
4047	133.7216166
4048	133.721616
4049	133.7216153
4050	133.7216146
4051	133.721614
4052	133.7216133
4053	133.7216127
4054	133.7216093
4055	133.7216086
4056	133.7216052
4057	133.7216018
4058	133.7216012
4059	133.7216006
4060	133.7215999
4061	133.7215993
4062	133.7215987
4063	133.7215981
4064	133.7215975
4065	133.7215969
4066	133.7215963
4067	133.7215957
4068	133.7215951
4069	133.7215945
4070	133.7215939
4071	133.7215933
4072	133.7215927
4073	133.7215922
4074	133.7215916
4075	133.721591
4076	133.7215904
4077	133.7215871
4078	133.7215865
4079	133.721586
4080	133.7215827
4081	133.7215821
4082	133.7215788
4083	133.7215783
4084	133.7215777
4085	133.7215772
4086	133.7215766
4087	133.7215761
4088	133.7215756
4089	133.721575
4090	133.7215745
4091	133.721574
4092	133.7215734
4093	133.7215729
4094	133.7215724
4095	133.7215719
4096	133.7215713
4097	133.7215681
4098	133.7215676
4099	133.7215671
4100	133.7215666
4101	133.7215661
4102	133.7215656
4103	133.7215651
4104	133.7215646
4105	133.7215641
4106	133.7215636
4107	133.7215631
4108	133.7215626
4109	133.7215621
4110	133.7215617
4111	133.7215585
4112	133.721558
4113	133.7215575
4114	133.7215571
4115	133.7215566
4116	133.7215561
4117	133.7215557
4118	133.7215552
4119	133.7215547
4120	133.7215516
4121	133.7215511
4122	133.7215507
4123	133.7215502
4124	133.7215498
4125	133.7215493
4126	133.7215462
4127	133.7215458
4128	133.7215453
4129	133.7215449
4130	133.7215445
4131	133.721544
4132	133.7215436
4133	133.7215432
4134	133.7215427
4135	133.7215423
4136	133.7215419
4137	133.7215415
4138	133.7215411
4139	133.7215406
4140	133.7215402
4141	133.7215398
4142	133.7215367
4143	133.7215363
4144	133.7215359
4145	133.7215355
4146	133.7215351
4147	133.7215347
4148	133.7215343
4149	133.7215339
4150	133.7215335
4151	133.7215305
4152	133.7215301
4153	133.7215297
4154	133.7215293
4155	133.7215289
4156	133.7215286
4157	133.7215282
4158	133.7215278
4159	133.7215274
4160	133.7215271
4161	133.7215267
4162	133.7215237
4163	133.7215233
4164	133.7215229
4165	133.7215226
4166	133.7215222
4167	133.7215219
4168	133.7215215
4169	133.7215211
4170	133.7215208
4171	133.7215204
4172	133.7215201
4173	133.7215197
4174	133.7215194
4175	133.7215164
4176	133.7215135
4177	133.7215131
4178	133.7215128
4179	133.7215124
4180	133.7215121
4181	133.7215118
4182	133.7215114
4183	133.7215111
4184	133.7215108
4185	133.7215104
4186	133.7215101
4187	133.7215098
4188	133.7215095
4189	133.7215091
4190	133.7215088
4191	133.7215085
4192	133.7215082
4193	133.7215079
4194	133.7215075
4195	133.7215072
4196	133.7215069
4197	133.7215066
4198	133.7215063
4199	133.721506
4200	133.7215057
4201	133.7215054
4202	133.7215051
4203	133.7215048
4204	133.7215045
4205	133.7215042
4206	133.7215039
4207	133.721501
4208	133.7215007
4209	133.7215004
4210	133.7215001
4211	133.7214998
4212	133.7214995
4213	133.7214993
4214	133.721499
4215	133.7214987
4216	133.7214984
4217	133.7214981
4218	133.7214978
4219	133.7214976
4220	133.7214973
4221	133.721497
4222	133.7214967
4223	133.7214939
4224	133.7214936
4225	133.7214933
4226	133.7214931
4227	133.7214928
4228	133.7214925
4229	133.7214923
4230	133.721492
4231	133.7214918
4232	133.7214915
4233	133.7214912
4234	133.721491
4235	133.7214907
4236	133.7214905
4237	133.7214876
4238	133.7214874
4239	133.7214871
4240	133.7214869
4241	133.7214866
4242	133.7214864
4243	133.7214861
4244	133.7214859
4245	133.7214857
4246	133.7214828
4247	133.7214826
4248	133.7214824
4249	133.7214821
4250	133.7214819
4251	133.7214817
4252	133.7214814
4253	133.7214812
4254	133.7214809
4255	133.7214807
4256	133.7214805
4257	133.7214803
4258	133.72148
4259	133.7214798
4260	133.7214796
4261	133.7214793
4262	133.7214791
4263	133.7214789
4264	133.7214787
4265	133.7214785
4266	133.7214782
4267	133.721478
4268	133.7214778
4269	133.7214776
4270	133.7214774
4271	133.7214746
4272	133.7214744
4273	133.7214742
4274	133.721474
4275	133.7214738
4276	133.7214736
4277	133.7214733
4278	133.7214731
4279	133.7214729
4280	133.7214727
4281	133.7214725
4282	133.7214723
4283	133.7214696
4284	133.7214694
4285	133.7214692
4286	133.721469
